,race,year,stage,distance,vert_meters,profile_score,startlist_qual,time_gap
0,vuelta-a-espana,2000,1,13.300000190734863,146.0,11.0,981.0,"[2.0, 4.0, 15.0, 21.0, 28.0, 30.0, 32.0, 33.0, 34.0, 0, 36.0, 38.0, 0, 40.0, 0]"
1,vuelta-a-espana,2000,2,167.5,1495.0,20.0,981.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2,vuelta-a-espana,2000,3,198.0,1495.0,20.0,981.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3,vuelta-a-espana,2000,4,159.0,596.0,2.0,981.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,vuelta-a-espana,2000,5,152.0,1113.0,132.0,981.0,"[3.0, 9.0, 0, 32.0, 0, 41.0, 0, 0, 0, 0, 47.0, 0, 0, 0, 0]"
5,vuelta-a-espana,2000,6,155.5,794.0,12.0,981.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6,vuelta-a-espana,2000,7,175.0,1530.0,74.0,981.0,"[2.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7,vuelta-a-espana,2000,8,170.0,1269.0,29.0,981.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
8,vuelta-a-espana,2000,9,38.0,167.0,4.0,981.0,"[13.0, 15.0, 43.0, 55.0, 61.1, 96.1, 106.1, 0, 109.1, 119.1, 0, 120.2, 122.2, 124.2, 137.2]"
9,vuelta-a-espana,2000,10,165.8000030517578,3321.0,227.0,981.0,"[0, 2.0, 15.0, 0, 17.0, 40.0, 57.0, 101.1, 127.2, 141.2, 143.2, 0, 0, 153.2, 0]"
10,vuelta-a-espana,2000,11,136.5,3628.0,379.0,981.0,"[50.0, 64.1, 110.1, 0, 120.2, 157.2, 160.2, 162.2, 177.2, 0, 0, 179.2, 185.3, 206.3, 0]"
11,vuelta-a-espana,2000,12,132.0,392.0,1.0,981.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
12,vuelta-a-espana,2000,13,143.3000030517578,1447.0,62.0,981.0,"[23.0, 0, 0, 0, 132.2, 0, 140.2, 0, 0, 0, 0, 0, 0, 0, 0]"
13,vuelta-a-espana,2000,14,146.5,2412.0,258.0,981.0,"[57.0, 60.1, 86.1, 95.1, 97.1, 118.1, 0, 120.2, 122.2, 134.2, 135.2, 0, 0, 138.2, 139.2]"
14,vuelta-a-espana,2000,15,164.0,2193.0,75.0,981.0,"[0, 0, 0, 0, 16.0, 316.5, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
15,vuelta-a-espana,2000,16,168.0,4005.0,404.0,981.0,"[139.2, 178.2, 191.3, 267.4, 0, 284.4, 316.5, 0, 346.5, 0, 348.5, 399.6, 0, 412.6, 0]"
16,vuelta-a-espana,2000,17,155.5,632.0,4.0,981.0,"[9.0, 0, 0, 0, 57.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
17,vuelta-a-espana,2000,18,160.0,2713.0,143.0,981.0,"[0, 0, 61.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
18,vuelta-a-espana,2000,19,130.0,919.0,22.0,981.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
19,vuelta-a-espana,2000,20,125.0,2376.0,172.0,981.0,"[0, 3.0, 45.0, 0, 0, 0, 47.0, 48.0, 0, 0, 0, 63.1, 64.1, 68.1, 89.1]"
20,vuelta-a-espana,2000,21,38.0,334.0,11.0,981.0,"[6.0, 61.1, 65.1, 79.1, 88.1, 110.1, 119.1, 0, 123.2, 133.2, 147.2, 153.2, 0, 158.2, 159.2]"
21,vuelta-a-espana,2000,22,,,,,
22,vuelta-a-espana,2001,1,12.300000190734863,95.0,2.0,971.0,"[1.0, 6.0, 17.0, 23.0, 24.0, 25.0, 26.0, 0, 28.0, 30.0, 31.0, 32.0, 33.0, 0, 34.0]"
23,vuelta-a-espana,2001,2,147.1999969482422,673.0,12.0,971.0,"[0, 0, 0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
24,vuelta-a-espana,2001,3,140.5,567.0,3.0,971.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
25,vuelta-a-espana,2001,4,175.0,1942.0,50.0,971.0,"[0, 0, 0, 0, 0, 0, 0, 0, 4.0, 5.0, 16.0, 0, 0, 18.0, 21.0]"
26,vuelta-a-espana,2001,5,160.8000030517578,2946.0,282.0,971.0,"[33.0, 58.0, 77.1, 81.1, 0, 0, 0, 0, 0, 0, 0, 97.1, 126.2, 130.2, 151.2]"
27,vuelta-a-espana,2001,6,180.60000610351562,2382.0,107.0,971.0,"[0, 58.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
28,vuelta-a-espana,2001,7,44.20000076293945,516.0,33.0,971.0,"[29.0, 44.0, 64.1, 86.1, 87.1, 106.1, 109.1, 0, 140.2, 154.2, 160.2, 167.2, 168.2, 169.2, 0]"
29,vuelta-a-espana,2001,8,195.0,2472.0,163.0,971.0,"[23.0, 28.0, 30.0, 0, 47.0, 48.0, 57.0, 60.1, 62.1, 71.1, 96.1, 0, 0, 0, 0]"
30,vuelta-a-espana,2001,9,179.1999969482422,650.0,2.0,971.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
31,vuelta-a-espana,2001,10,168.39999389648438,3669.0,208.0,971.0,"[177.2, 249.4, 259.4, 263.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
32,vuelta-a-espana,2001,11,154.1999969482422,3728.0,252.0,971.0,"[104.1, 0, 0, 0, 0, 0, 109.1, 130.2, 151.2, 0, 168.2, 0, 0, 0, 178.2]"
33,vuelta-a-espana,2001,12,17.100000381469727,943.0,142.0,971.0,"[28.0, 31.0, 33.0, 36.0, 41.0, 44.0, 48.0, 51.0, 55.0, 59.0, 60.1, 61.1, 65.1, 66.1, 83.1]"
34,vuelta-a-espana,2001,13,206.0,2050.0,53.0,971.0,"[0, 0, 0, 0, 0, 0, 4.0, 35.0, 0, 0, 0, 0, 0, 0, 0]"
35,vuelta-a-espana,2001,14,170.5,1376.0,20.0,971.0,"[0, 15.0, 28.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33.0, 584.9, 0]"
36,vuelta-a-espana,2001,15,207.1999969482422,3575.0,257.0,971.0,"[15.0, 0, 0, 22.0, 34.0, 50.0, 0, 57.0, 64.1, 0, 0, 80.1, 103.1, 125.2, 137.2]"
37,vuelta-a-espana,2001,16,153.3000030517578,1118.0,51.0,971.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
38,vuelta-a-espana,2001,17,159.5,1387.0,9.0,971.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
39,vuelta-a-espana,2001,18,154.1999969482422,1197.0,42.0,971.0,"[28.0, 0, 0, 0, 0, 59.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
40,vuelta-a-espana,2001,19,168.0,1874.0,72.0,971.0,"[2.0, 0, 10.0, 44.0, 0, 0, 0, 46.0, 101.1, 102.1, 1001.5, 0, 0, 1021.5, 0]"
41,vuelta-a-espana,2001,20,176.3000030517578,2991.0,218.0,971.0,"[2.0, 15.0, 0, 0, 0, 0, 0, 0, 0, 0, 35.0, 0, 45.0, 76.1, 0]"
42,vuelta-a-espana,2001,21,38.0,414.0,16.0,971.0,"[14.0, 37.0, 45.0, 56.0, 83.1, 105.1, 106.1, 117.1, 123.2, 130.2, 139.2, 144.2, 163.2, 166.2, 168.2]"
43,vuelta-a-espana,2001,22,,,,,
44,vuelta-a-espana,2002,1,24.5,44.0,0.0,1084.0,"[1563.5, 1563.6, 1563.9, 1564.4, 1564.7, 1564.8, 1620.0, 1620.3, 1620.4, 1620.8, 1621.5, 1621.5, 1622.0, 1622.4, 1623.4]"
45,vuelta-a-espana,2002,2,144.6999969482422,1892.0,87.0,1084.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
46,vuelta-a-espana,2002,3,134.1999969482422,721.0,4.0,1084.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
47,vuelta-a-espana,2002,4,149.5,1254.0,23.0,1084.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
48,vuelta-a-espana,2002,5,198.0,4874.0,295.0,1084.0,"[8.0, 10.0, 0, 28.0, 45.0, 47.0, 0, 51.0, 53.0, 58.0, 73.1, 95.1, 98.1, 0, 0]"
49,vuelta-a-espana,2002,6,153.10000610351562,2817.0,247.0,1084.0,"[18.0, 0, 0, 48.0, 0, 0, 0, 64.1, 0, 0, 0, 0, 76.1, 85.1, 96.1]"
50,vuelta-a-espana,2002,7,196.8000030517578,2014.0,45.0,1084.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
51,vuelta-a-espana,2002,8,173.5,3155.0,147.0,1084.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.0]"
52,vuelta-a-espana,2002,9,130.1999969482422,1330.0,83.0,1084.0,"[13.0, 0, 21.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
53,vuelta-a-espana,2002,10,36.5,355.0,9.0,1084.0,"[40.0, 60.1, 61.1, 84.1, 90.1, 94.1, 102.1, 103.1, 110.1, 116.1, 121.2, 127.2, 131.2, 133.2, 136.2]"
54,vuelta-a-espana,2002,11,166.10000610351562,2609.0,103.0,1084.0,"[0, 2.0, 9.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
55,vuelta-a-espana,2002,12,210.5,1204.0,20.0,1084.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
56,vuelta-a-espana,2002,13,189.8000030517578,2208.0,72.0,1084.0,"[0, 0, 0, 0, 0, 18.0, 22.0, 0, 0, 0, 0, 0, 0, 0, 499.8]"
57,vuelta-a-espana,2002,14,190.1999969482422,2003.0,54.0,1084.0,"[117.1, 159.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
58,vuelta-a-espana,2002,15,176.6999969482422,4541.0,463.0,1084.0,"[95.1, 101.1, 114.1, 136.2, 0, 0, 142.2, 154.2, 162.2, 170.2, 0, 198.3, 210.3, 228.3, 241.4]"
59,vuelta-a-espana,2002,16,154.6999969482422,2373.0,94.0,1084.0,"[0, 5.0, 0, 0, 538.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
60,vuelta-a-espana,2002,17,145.60000610351562,833.0,17.0,1084.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
61,vuelta-a-espana,2002,18,193.6999969482422,3989.0,282.0,1084.0,"[39.0, 47.0, 51.0, 69.1, 0, 76.1, 0, 86.1, 91.1, 0, 108.1, 113.1, 130.2, 139.2, 0]"
62,vuelta-a-espana,2002,19,177.8000030517578,3005.0,117.0,1084.0,"[122.2, 126.2, 0, 0, 0, 0, 0, 0, 0, 134.2, 0, 0, 0, 0, 0]"
63,vuelta-a-espana,2002,20,141.1999969482422,1059.0,16.0,1084.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
64,vuelta-a-espana,2002,21,41.20000076293945,373.0,6.0,1084.0,"[83.1, 105.1, 115.1, 130.2, 147.2, 149.2, 155.2, 163.2, 165.2, 169.2, 178.2, 191.3, 202.3, 203.3, 204.3]"
65,vuelta-a-espana,2002,22,,,,,
66,vuelta-a-espana,2003,1,30.0,217.0,8.0,935.0,"[nan, nan, nan, nan, nan, nan, nan, 1921.1, nan, nan, nan, nan, nan, nan, nan]"
67,vuelta-a-espana,2003,2,148.0,2045.0,122.0,935.0,"[0, 14.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.0, 0, 0]"
68,vuelta-a-espana,2003,3,154.3000030517578,1786.0,45.0,935.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
69,vuelta-a-espana,2003,4,151.0,2287.0,69.0,935.0,"[44.0, 0, 0, 0, 0, 65.1, 94.1, 0, 0, 0, 0, 0, 0, 0, 0]"
70,vuelta-a-espana,2003,5,166.6999969482422,835.0,8.0,935.0,"[0, 2.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
71,vuelta-a-espana,2003,6,43.79999923706055,305.0,3.0,935.0,"[80.1, 86.1, 97.1, 101.1, 102.1, 116.1, 117.1, 141.2, 143.2, 145.2, 181.3, 0, 196.3, 198.3, 205.3]"
72,vuelta-a-espana,2003,7,190.0,4432.0,285.0,935.0,"[55.0, 59.0, 68.1, 70.1, 77.1, 84.1, 86.1, 0, 89.1, 91.1, 0, 0, 0, 100.1, 110.1]"
73,vuelta-a-espana,2003,8,166.0,4060.0,238.0,935.0,"[0, 51.0, 0, 54.0, 73.1, 92.1, 135.2, 211.3, 0, 0, 0, 231.3, 0, 0, 0]"
74,vuelta-a-espana,2003,9,174.8000030517578,4201.0,266.0,935.0,"[1.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 13.0, 0, 0, 30.0, 0, 0]"
75,vuelta-a-espana,2003,10,194.0,2237.0,76.0,935.0,"[0, 0, 0, 0, 0, 0, 0, 0, 3.0, 0, 0, 0, 0, 0, 0]"
76,vuelta-a-espana,2003,11,162.0,1468.0,48.0,935.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
77,vuelta-a-espana,2003,12,168.8000030517578,743.0,9.0,935.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
78,vuelta-a-espana,2003,13,53.29999923706055,155.0,5.0,935.0,"[13.0, 40.0, 44.0, 45.0, 75.1, 105.1, 123.2, 134.2, 143.2, 156.2, 157.2, 164.2, 178.2, 189.3, 193.3]"
79,vuelta-a-espana,2003,14,167.39999389648438,910.0,8.0,935.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
80,vuelta-a-espana,2003,15,172.10000610351562,2505.0,225.0,935.0,"[0, 2.0, 10.0, 56.0, 57.0, 0, 0, 58.0, 62.1, 72.1, 73.1, 0, 0, 0, 0]"
81,vuelta-a-espana,2003,16,162.0,3368.0,249.0,935.0,"[5.0, 18.0, 0, 21.0, 31.0, 58.0, 62.1, 0, 71.1, 92.1, 0, 0, 95.1, 0, 97.1]"
82,vuelta-a-espana,2003,17,188.39999389648438,1857.0,94.0,935.0,"[36.0, 0, 0, 0, 41.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
83,vuelta-a-espana,2003,18,143.8000030517578,1818.0,55.0,935.0,"[44.0, 0, 0, 0, 0, 47.0, 52.0, 56.0, 58.0, 0, 0, 0, 0, 0, 0]"
84,vuelta-a-espana,2003,19,164.0,2579.0,107.0,935.0,"[0, 16.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
85,vuelta-a-espana,2003,20,11.199999809265137,617.0,99.0,935.0,"[14.0, 0, 15.0, 22.0, 32.0, 34.0, 48.0, 58.0, 63.1, 66.1, 69.1, 0, 70.1, 76.1, 0]"
86,vuelta-a-espana,2003,21,145.8000030517578,898.0,12.0,935.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
87,vuelta-a-espana,2003,22,,,,,
88,vuelta-a-espana,2004,1,28.0,186.0,6.0,1177.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 1861.6, nan, nan, nan, nan, nan]"
89,vuelta-a-espana,2004,2,207.0,1070.0,15.0,1177.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
90,vuelta-a-espana,2004,3,157.0,1332.0,26.0,1177.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.0, 5.0, 0, 0, 0]"
91,vuelta-a-espana,2004,4,167.0,797.0,7.0,1177.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
92,vuelta-a-espana,2004,5,186.5,2240.0,121.0,1177.0,"[3.0, 0, 0, 0, 9.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
93,vuelta-a-espana,2004,6,157.0,1931.0,65.0,1177.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,vuelta-a-espana,2004,7,165.0,1513.0,23.0,1177.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
95,vuelta-a-espana,2004,8,40.099998474121094,72.0,0.0,1177.0,"[15.0, 18.0, 28.0, 37.0, 57.0, 65.1, 69.1, 76.1, 90.1, 92.1, 0, 95.1, 97.1, 0, 102.1]"
96,vuelta-a-espana,2004,9,162.0,3954.0,279.0,1177.0,"[4.0, 10.0, 15.0, 25.0, 29.0, 41.0, 52.0, 55.0, 69.1, 0, 74.1, 78.1, 0, 0, 87.1]"
97,vuelta-a-espana,2004,10,174.5,2573.0,184.0,1177.0,"[32.0, 48.0, 0, 64.1, 70.1, 110.1, 246.4, 258.4, 0, 0, 286.4, 287.4, 288.4, 0, 297.4]"
98,vuelta-a-espana,2004,11,165.0,1170.0,8.0,1177.0,"[71.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
99,vuelta-a-espana,2004,12,145.0,4254.0,301.0,1177.0,"[34.0, 53.0, 87.1, 0, 98.1, 0, 122.2, 137.2, 148.2, 0, 0, 155.2, 186.3, 0, 216.3]"
100,vuelta-a-espana,2004,13,172.0,1804.0,48.0,1177.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
101,vuelta-a-espana,2004,14,167.0,2835.0,159.0,1177.0,"[46.0, 0, 0, 0, 0, 0, 0, 0, 128.2, 142.2, 0, 166.2, 0, 0, 0]"
102,vuelta-a-espana,2004,15,29.600000381469727,1487.0,214.0,1177.0,"[67.1, 111.1, 186.3, 198.3, 204.3, 239.3, 240.4, 264.4, 268.4, 270.4, 271.4, 285.4, 287.4, 305.5, 307.5]"
103,vuelta-a-espana,2004,16,190.0,732.0,9.0,1177.0,"[12.0, 35.0, 0, 0, 0, 80.1, 85.1, 93.1, 0, 95.1, 0, 224.3, 1101.1, 0, 0]"
104,vuelta-a-espana,2004,17,170.0,4216.0,305.0,1177.0,"[29.0, 61.1, 75.1, 125.2, 138.2, 0, 0, 165.2, 183.3, 186.3, 191.3, 0, 0, 0, 0]"
105,vuelta-a-espana,2004,18,196.0,3614.0,143.0,1177.0,"[0, 19.0, 0, 24.0, 35.0, 37.0, 84.1, 0, 0, 0, 0, 0, 0, 88.1, 92.1]"
106,vuelta-a-espana,2004,19,142.0,2608.0,119.0,1177.0,"[83.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91.1]"
107,vuelta-a-espana,2004,20,178.0,3628.0,183.0,1177.0,"[38.0, 85.1, 97.1, 123.2, 127.2, 0, 130.2, 138.2, 0, 144.2, 147.2, 0, 0, 159.2, 168.2]"
108,vuelta-a-espana,2004,21,28.200000762939453,318.0,14.0,1177.0,"[7.0, 8.0, 13.0, 18.0, 34.0, 36.0, 52.0, 55.0, 58.0, 69.1, 70.1, 72.1, 77.1, 80.1, 84.1]"
109,vuelta-a-espana,2004,22,,,,,
110,vuelta-a-espana,2005,1,7.0,162.0,28.0,960.0,"[1.0, 3.0, 7.0, 12.0, 13.0, 15.0, 0, 18.0, 20.0, 0, 0, 0, 21.0, 22.0, 23.0]"
111,vuelta-a-espana,2005,2,189.3000030517578,2065.0,100.0,960.0,"[0, 0, 0, 0, 0, 0, 33.0, 0, 0, 44.0, 0, 0, 0, 0, 0]"
112,vuelta-a-espana,2005,3,153.3000030517578,2029.0,60.0,960.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
113,vuelta-a-espana,2005,4,232.3000030517578,1119.0,9.0,960.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
114,vuelta-a-espana,2005,5,176.0,1470.0,40.0,960.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
115,vuelta-a-espana,2005,6,217.0,3559.0,217.0,960.0,"[13.0, 28.0, 42.0, 49.0, 0, 0, 52.0, 75.1, 0, 82.1, 0, 100.1, 0, 0, 0]"
116,vuelta-a-espana,2005,7,212.5,2754.0,63.0,960.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
117,vuelta-a-espana,2005,8,189.0,1671.0,21.0,960.0,"[0, 0, 0, 0, 0, 0, 0, 0, 3.0, 0, 0, 0, 0, 0, 5.0]"
118,vuelta-a-espana,2005,9,48.0,606.0,34.0,960.0,"[9.0, 39.0, 41.0, 59.0, 76.1, 96.1, 99.1, 105.1, 107.1, 113.1, 115.1, 120.2, 122.2, 132.2, 144.2]"
119,vuelta-a-espana,2005,10,206.3000030517578,4570.0,287.0,960.0,"[0, 0, 2.0, 6.0, 16.0, 0, 21.0, 28.0, 76.1, 0, 88.1, 136.2, 0, 149.2, 0]"
120,vuelta-a-espana,2005,11,192.60000610351562,4757.0,331.0,960.0,"[15.0, 0, 0, 0, 0, 55.0, 0, 0, 0, 0, 96.1, 98.1, 0, 106.1, 0]"
121,vuelta-a-espana,2005,12,133.0,1680.0,45.0,960.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
122,vuelta-a-espana,2005,13,196.0,2334.0,118.0,960.0,"[4.0, 8.0, 0, 25.0, 31.0, 46.0, 47.0, 49.0, 0, 0, 0, 0, 0, 51.0, 58.0]"
123,vuelta-a-espana,2005,14,172.3000030517578,3655.0,298.0,960.0,"[80.1, 92.1, 97.1, 104.1, 0, 131.2, 0, 136.2, 156.2, 164.2, 182.3, 206.3, 208.3, 218.3, 226.3]"
124,vuelta-a-espana,2005,15,191.0,3940.0,228.0,960.0,"[32.0, 46.0, 148.2, 191.3, 192.3, 199.3, 227.3, 0, 249.4, 273.4, 285.4, 287.4, 303.5, 308.5, 309.5]"
125,vuelta-a-espana,2005,16,162.5,732.0,16.0,960.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
126,vuelta-a-espana,2005,17,165.60000610351562,2973.0,149.0,960.0,"[46.0, 48.0, 97.1, 0, 0, 100.1, 0, 0, 102.1, 207.3, 0, 0, 228.3, 0, 0]"
127,vuelta-a-espana,2005,18,197.5,3625.0,134.0,960.0,"[0, 22.0, 66.1, 0, 70.1, 0, 85.1, 152.2, 235.3, 238.3, 0, 0, 0, 0, 0]"
128,vuelta-a-espana,2005,19,142.89999389648438,2287.0,67.0,960.0,"[0, 0, 10.0, 30.0, 43.0, 45.0, 50.0, 54.0, 136.2, 0, 0, 0, 0, 0, 0]"
129,vuelta-a-espana,2005,20,38.900001525878906,201.0,7.0,960.0,"[0, 4.0, 6.0, 10.0, 23.0, 30.0, 33.0, 48.0, 67.1, 92.1, 95.1, 101.1, 104.1, 105.1, 107.1]"
130,vuelta-a-espana,2005,21,136.5,1349.0,28.0,960.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
131,vuelta-a-espana,2005,22,,,,,
132,vuelta-a-espana,2006,1,7.300000190734863,9.0,0.0,1026.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 424.3, nan, nan, nan, nan, nan]"
133,vuelta-a-espana,2006,2,167.0,2099.0,42.0,1026.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
134,vuelta-a-espana,2006,3,220.0,2570.0,46.0,1026.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
135,vuelta-a-espana,2006,4,142.0,1005.0,17.0,1026.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
136,vuelta-a-espana,2006,5,178.0,4451.0,324.0,1026.0,"[0, 7.0, 15.0, 22.0, 0, 36.0, 39.0, 0, 42.0, 0, 69.1, 87.1, 92.1, 95.1, 104.1]"
137,vuelta-a-espana,2006,6,177.0,732.0,1.0,1026.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
138,vuelta-a-espana,2006,7,154.0,2583.0,246.0,1026.0,"[4.0, 6.0, 7.0, 0, 12.0, 16.0, 0, 23.0, 29.0, 0, 38.0, 41.0, 44.0, 46.0, 48.0]"
139,vuelta-a-espana,2006,8,181.60000610351562,2290.0,77.0,1026.0,"[1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
140,vuelta-a-espana,2006,9,207.39999389648438,5856.0,414.0,1026.0,"[16.0, 21.0, 43.0, 0, 0, 106.1, 0, 119.1, 134.2, 0, 0, 0, 158.2, 160.2, 179.2]"
141,vuelta-a-espana,2006,10,199.3000030517578,2355.0,78.0,1026.0,"[2.0, 0, 6.0, 7.0, 0, 0, 0, 0, 0, 0, 11.0, 51.0, 89.1, 167.2, 234.3]"
142,vuelta-a-espana,2006,11,173.60000610351562,3158.0,94.0,1026.0,"[55.0, 0, 215.3, 0, 0, 0, 0, 0, 217.3, 0, 0, 0, 941.5, 0, 0]"
143,vuelta-a-espana,2006,12,169.3000030517578,1866.0,44.0,1026.0,"[5.0, 0, 8.0, 0, 17.0, 22.0, 0, 33.0, 39.0, 57.0, 129.2, 534.8, 0, 0, 0]"
144,vuelta-a-espana,2006,13,180.0,2541.0,72.0,1026.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
145,vuelta-a-espana,2006,14,33.0,429.0,29.0,1026.0,"[0, 5.0, 13.0, 26.0, 44.0, 45.0, 46.0, 54.0, 63.1, 72.1, 74.1, 75.1, 80.1, 83.1, 0]"
146,vuelta-a-espana,2006,15,182.0,1571.0,34.0,1026.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
147,vuelta-a-espana,2006,16,145.0,4567.0,355.0,1026.0,"[23.0, 0, 0, 28.0, 30.0, 42.0, 70.1, 73.1, 75.1, 0, 79.1, 0, 0, 88.1, 131.2]"
148,vuelta-a-espana,2006,17,167.0,3598.0,195.0,1026.0,"[0, 70.1, 99.1, 0, 0, 0, 0, 0, 0, 0, 149.2, 0, 160.2, 0, 0]"
149,vuelta-a-espana,2006,18,153.0,2987.0,63.0,1026.0,"[0, 30.0, 32.0, 35.0, 0, 46.0, 0, 48.0, 0, 80.1, 0, 89.1, 94.1, 103.1, 116.1]"
150,vuelta-a-espana,2006,19,205.3000030517578,2998.0,255.0,1026.0,"[0, 2.0, 9.0, 30.0, 0, 0, 0, 821.1, 0, 0, 0, 0, 0, 0, 0]"
151,vuelta-a-espana,2006,20,27.5,356.0,19.0,1026.0,"[6.0, 19.0, 26.0, 30.0, 32.0, 44.0, 49.0, 55.0, 60.1, 64.1, 65.1, 66.1, 88.1, 103.1, 104.1]"
